prop_id,lat,lon,region,type,actual_price,area
9323380,51.007195,4.6362278,Flanders,APARTMENT,365000.0,107.0
9353328,50.8081533,4.935728,Flanders,APARTMENT,285000.0,95.0
9320439,50.6741689,4.6141567317211,Wallonie,APARTMENT,490000.0,120.0
9354550,50.621459,5.6100496,Wallonie,HOUSE,295000.0,170.0
9316684,50.8652842,4.2943085,Brussels,APARTMENT,289000.0,93.0
9356926,50.415923,4.4300055,Wallonie,HOUSE,79000.0,206.0
8276507,50.41684425,4.3611946147288,Wallonie,OFFICE,210000.0,450.0
9300093,51.0016945,3.9701712,Flanders,OFFICE,499000.0,190.0
9403485,50.8440554,4.4871796,Flanders,HOUSE,1650000.0,370.0
9383969,50.8018201,4.3372348,Brussels,APARTMENT,850000.0,185.0
8901804,50.8354046,3.2621317,Flanders,APARTMENT,198000.0,140.0
7861213,50.49862565,4.9035112119756,Wallonie,INDUSTRY,850428.0,720.0
9313077,50.7315548,3.5047728,Wallonie,HOUSE,329990.0,142.0
9359155,50.8018201,4.3372348,Brussels,HOUSE,2290000.0,540.0
9323855,50.8370901,4.371731,Brussels,APARTMENT,580000.0,115.0
9383883,50.2042454,5.2216361,Wallonie,HOUSE,325000.0,290.0
9403368,50.9190776,5.3448073,Flanders,HOUSE,310000.0,230.0
9291958,50.8702199,4.701692,Flanders,APARTMENT,145000.0,70.0
9259123,50.7527192,3.9709983,Flanders,HOUSE,430000.0,225.0
9398143,50.8377696,4.4692401,Flanders,APARTMENT,550000.0,155.0
9339728,50.6169067,4.3248564,Wallonie,OFFICE,390000.0,148.0
9293705,50.5931607,4.2860216341575,Wallonie,APARTMENT,155000.0,38.0
9269782,50.8663512,4.3136353,Brussels,APARTMENT,175000.0,60.0
9121702,50.4331253,3.7960902,Wallonie,HOUSE,465000.0,280.0
9401060,51.3294019,3.2028906,Flanders,APARTMENT,123000.0,39.0
8927658,50.6589677,5.883668,Wallonie,APARTMENT,259000.0,135.0
9310162,50.9431427,5.3648509,Flanders,INDUSTRY,537800.0,408.0
9336057,50.8275329,4.1121094,Flanders,HOUSE,624000.0,210.0
9339714,50.8204204,4.34311,Brussels,OFFICE,620000.0,270.0
9384731,51.34942965,3.3233738606453,Flanders,APARTMENT,1495000.0,135.0
9353063,50.8718326,3.8138441,Flanders,OFFICE,195000.0,78.0
9313204,50.913594,4.1804375072845,Flanders,HOUSE,895000.0,510.0
9398718,50.7920402,4.3302931,Brussels,OFFICE,565000.0,185.0
9403820,50.5726446,5.543635,Wallonie,APARTMENT,110000.0,50.0
9402776,50.8691943,4.3756561,Brussels,HOUSE,700000.0,295.0
9297811,51.2238843,4.405812,Flanders,APARTMENT,675000.0,196.0
9399550,50.7684432,4.3051321494591,Flanders,HOUSE,615000.0,175.0
9241959,50.8018201,4.3372348,Brussels,APARTMENT,565000.0,179.0
9357974,50.1050216,4.5703749,Wallonie,HOUSE,90000.0,45.0
9324108,51.34942965,3.3233738606453,Flanders,APARTMENT,1025000.0,140.0
9372293,50.7091241,4.6103148,Wallonie,HOUSE,365000.0,110.0
8768130,50.7227127,3.2342044,Wallonie,INDUSTRY,987000.0,209.0
8658541,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,180.0
9371193,50.8318,3.3880418,Flanders,INDUSTRY,517600.0,590.0
9262757,50.7442904,4.2417136,Flanders,HOUSE,324000.0,118.0
9318657,51.2211097,4.3997081,Flanders,APARTMENT,2595000.0,384.0
8558562,50.8515639,3.5955698,Flanders,INDUSTRY,375000.0,900.0
9278576,50.4736577,5.6754625,Wallonie,HOUSE,225000.0,160.0
8702349,50.8902463,4.4474728,Flanders,OFFICE,2320500.0,1657.0
8784367,51.2171919,4.4214461,Flanders,OFFICE,355000.0,145.0
9340175,51.0049242,4.6265551,Flanders,HOUSE,1650000.0,700.0
9369064,49.9590288,4.9257651,Wallonie,HOUSE,795000.0,777.0
9347984,50.7729254,4.5385226,Flanders,HOUSE,730000.0,195.0
9273509,50.8047374,4.9406866,Flanders,HOUSE,350000.0,200.0
9242194,50.65630215,4.3507902353934,Wallonie,APARTMENT,295000.0,129.0
9405002,50.8712845,4.7242654,Flanders,APARTMENT,213000.0,25.0
9355493,51.1911587,3.5552622,Flanders,APARTMENT,263000.0,101.0
9256730,50.8513634,3.5955691,Flanders,APARTMENT,569000.0,280.0
9382215,50.49862565,4.9035112119756,Wallonie,HOUSE,279000.0,125.0
9217380,50.8334624,4.3653434,Brussels,OFFICE,395000.0,144.0
9344485,51.1145046,3.5948794,Flanders,HOUSE,1350000.0,342.0
9331056,51.0541209,3.7539625,Flanders,APARTMENT,395000.0,104.0
9279908,50.8292429,4.4432967,Brussels,HOUSE,5950000.0,751.0
9085397,50.5822217,3.3668477,Wallonie,HOUSE,1850000.0,640.0
9244435,50.8907186,5.6507625,Flanders,HOUSE,985000.0,738.0
8915100,50.7332224,5.3795679,Wallonie,HOUSE,310000.0,221.0
9255067,51.056774,3.1035671,Flanders,HOUSE,649000.0,475.0
9389390,50.74503,4.3463687,Flanders,HOUSE,995000.0,232.0
9271057,51.030515,3.8059266,Flanders,APARTMENT,365000.0,177.0
9185944,51.3383767,3.2863123,Flanders,APARTMENT,379000.0,75.0
9405780,50.8381581,4.2506749,Flanders,HOUSE,265000.0,104.0
9355968,50.5844988,5.8400439,Wallonie,OFFICE,1180000.0,3809.0
9296904,50.638978,5.7837372,Wallonie,HOUSE,395000.0,175.0
9382664,51.1965625,4.3975688,Flanders,APARTMENT,590000.0,112.0
9239042,51.22082,4.416968,Flanders,OFFICE,215000.0,125.0
9230529,50.7386186,3.2344942,Wallonie,HOUSE,298000.0,180.0
9279906,50.88499735,4.5081025949464,Flanders,OFFICE,550000.0,318.0
9264296,51.154776,2.7477888,Flanders,HOUSE,520000.0,233.0
9041915,50.9839716,3.9581266,Flanders,HOUSE,1060000.0,522.0
9355759,50.8473604,4.2944168,Brussels,HOUSE,1545000.0,510.0
9382528,50.5950418,5.8554933,Wallonie,HOUSE,109000.0,151.0
9385009,50.6628104,4.4825691512066,Wallonie,HOUSE,1680000.0,460.0
9311706,51.3120072,3.1399335,Flanders,HOUSE,775000.0,439.0
9362664,51.019256,4.1112388,Flanders,APARTMENT,289000.0,125.0
9370278,50.8332453,4.3662082,Brussels,APARTMENT,595000.0,135.0
9084685,50.823846,4.4012117,Brussels,APARTMENT,230000.0,43.0
9403367,50.9191002,5.3447636,Flanders,HOUSE,310000.0,230.0
9327463,50.8222854,4.3815707,Brussels,APARTMENT,350000.0,75.0
9240742,50.3906692,3.8883703,Wallonie,APARTMENT,152500.0,85.0
9305205,51.2346088,4.4546445,Flanders,INDUSTRY,1150000.0,1447.0
9402519,50.8827625,3.8812608,Flanders,APARTMENT,218000.0,100.0
9325047,50.6107993,5.6218397,Wallonie,HOUSE,175000.0,180.0
9121695,50.8977042,4.3606627,Brussels,HOUSE,340000.0,185.0
9400830,51.2007875,3.2278605,Flanders,APARTMENT,1195000.0,572.0
9219738,50.7315053,4.4796542,Wallonie,OFFICE,565000.0,240.0
9311144,50.6893737,4.2214131,Wallonie,HOUSE,505000.0,205.0
9099610,50.7016251,4.8203333,Wallonie,HOUSE,479000.0,170.0
9051147,50.8676124,4.7547413,Flanders,APARTMENT,295000.0,76.0
9304929,51.2346088,4.4546445,Flanders,INDUSTRY,1150000.0,1447.0
9374956,50.7466991,5.9958565,Wallonie,APARTMENT,230000.0,167.0
9355908,50.7173563,4.3978047,Wallonie,HOUSE,2295000.0,700.0
9389248,50.8465573,4.351697,Brussels,OFFICE,1650000.0,855.0
9133815,50.9787618,3.5345342,Flanders,OFFICE,160000.0,69.0
9353405,51.1171407,4.6488585,Flanders,APARTMENT,262000.0,97.0
8549843,50.8543551,4.3227779,Brussels,INDUSTRY,975000.0,877.0
8658540,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,179.0
8917725,50.8091426,4.3177512,Brussels,INDUSTRY,1200000.0,1100.0
9394265,51.0804337,3.101871,Flanders,HOUSE,450000.0,200.0
9145689,50.7733589,4.2679934,Flanders,INDUSTRY,890000.0,839.0
9247971,50.3993615,4.5412439,Wallonie,HOUSE,100000.0,150.0
8615063,50.7920402,4.3302931,Brussels,APARTMENT,460500.0,114.0
9371195,50.8318,3.3880418,Flanders,INDUSTRY,517607.0,590.0
9189865,51.122966,4.097247,Flanders,APARTMENT,580000.0,153.0
9285195,51.4677957,4.4701309,Flanders,OFFICE,368000.0,223.0
9313205,50.9277713,4.2658869,Flanders,HOUSE,895000.0,510.0
9382741,50.837233,4.0233946,Flanders,HOUSE,550000.0,275.0
9387989,50.9532951,4.2924726,Flanders,HOUSE,499000.0,185.0
9107644,50.8222854,4.3815707,Brussels,APARTMENT,725000.0,198.0
8912467,51.34942965,3.3233738606453,Flanders,APARTMENT,2850000.0,187.0
9288860,50.8292429,4.4432967,Brussels,HOUSE,1680000.0,540.0
9333433,50.6842999,4.3735545,Wallonie,APARTMENT,399500.0,112.0
9155003,50.9100948,3.2324664,Flanders,HOUSE,325000.0,234.0
9353608,50.8488512,4.3622123,Brussels,APARTMENT,245000.0,42.0
9092850,50.9319374,5.1365084,Flanders,HOUSE,387000.0,181.0
9284834,51.0555696,4.2043158,Flanders,APARTMENT,295000.0,109.0
9250315,50.6425233,5.6105034,Wallonie,HOUSE,229000.0,160.0
9046619,50.8109817,4.3043584,Flanders,OFFICE,2612000.0,2291.0
9281554,50.8711313,4.0860754,Flanders,APARTMENT,270000.0,99.0
9366204,49.9590288,4.9257651,Wallonie,HOUSE,795000.0,777.0
8952407,50.8334624,4.3653434,Brussels,OFFICE,395000.0,144.0
9159187,51.2969962,4.5176393,Flanders,HOUSE,745000.0,286.0
8782294,51.1834106,3.56775,Flanders,APARTMENT,425000.0,163.0
9290804,50.7583596,5.6094772,Wallonie,HOUSE,295000.0,236.0
8057316,50.8018201,4.3372348,Brussels,HOUSE,3900000.0,650.0
9399435,50.8018201,4.3372348,Brussels,HOUSE,2190000.0,312.0
7945640,51.0666491,3.7144627,Flanders,OFFICE,410000.0,186.0
8851167,50.9953142,4.7537385,Flanders,APARTMENT,285000.0,95.0
9360366,50.74503,4.3463687,Flanders,HOUSE,1380000.0,323.0
9326924,50.8465573,4.351697,Brussels,HOUSE,1999000.0,635.0
9319008,51.3387507,4.9448374,Flanders,OFFICE,2195000.0,1000.0
9273725,51.2215912,4.421149,Flanders,HOUSE,998000.0,490.0
9370082,50.7173563,4.3978047,Wallonie,HOUSE,665000.0,200.0
9151177,50.4498808,3.9504267,Wallonie,HOUSE,395000.0,558.0
9235848,50.6541433,5.6070001,Wallonie,HOUSE,260000.0,300.0
9380883,50.6443208,4.5685766,Wallonie,HOUSE,325000.0,115.0
9088342,50.8706972,4.956924,Flanders,OFFICE,222000.0,152.0
9025335,50.9380993,4.0397532,Flanders,HOUSE,1395000.0,620.0
8960245,50.883392,4.3487134,Brussels,APARTMENT,370000.0,195.0
9161457,50.8136973,3.625787,Flanders,APARTMENT,289000.0,140.0
9035829,51.13785,4.337673,Flanders,OFFICE,695000.0,444.0
9364373,50.8240164,4.3475995,Brussels,APARTMENT,595000.0,126.0
9395291,50.6953023,3.8856306,Wallonie,HOUSE,295000.0,125.0
9313333,51.34942965,3.3233738606453,Flanders,HOUSE,5250000.0,580.0
8676628,50.8305218,3.2424273,Flanders,INDUSTRY,1188270.0,1458.0
9367028,50.648205,5.541864,Wallonie,APARTMENT,157500.0,100.0
8793419,50.6940942,4.3548145440335,Wallonie,OFFICE,215000.0,88.0
8658539,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,175.0
9373447,50.9744605,4.8953456,Flanders,HOUSE,140000.0,327.0
9295624,50.9398898,5.3036753,Flanders,HOUSE,535000.0,274.0
9281557,50.8711313,4.0860754,Flanders,APARTMENT,314000.0,135.0
9374507,50.9653063,4.2286932,Flanders,APARTMENT,650000.0,60.0
9295531,50.8138559,4.3004724,Brussels,OFFICE,576000.0,524.0
9404154,50.6040225,4.4880778189719,Wallonie,HOUSE,365000.0,134.0
9324362,51.3031991,3.0851649,Flanders,APARTMENT,265000.0,75.0
9405790,50.9187763,4.04723,Flanders,APARTMENT,210000.0,112.0
8726029,51.2626857,4.4173299,Flanders,INDUSTRY,4000000.0,16759.0
9320955,50.8675482,3.3542253,Flanders,INDUSTRY,1159000.0,625.0
9045810,51.2059048,3.2330627,Flanders,APARTMENT,250000.0,101.0
9373992,50.7173563,4.3978047,Wallonie,HOUSE,820000.0,225.0
9371380,50.837602,4.4090177,Brussels,OFFICE,198000.0,51.0
9369910,51.2263223,4.4362568,Flanders,APARTMENT,350000.0,108.0
9336631,50.6628104,4.4825691512066,Wallonie,HOUSE,2100000.0,450.0
9405500,50.8567064,4.3493908,Brussels,APARTMENT,850000.0,362.0
9025850,51.34942965,3.3233738606453,Flanders,INDUSTRY,950000.0,220.0
9371194,50.8318,3.3880418,Flanders,INDUSTRY,661700.0,855.0
9342436,50.3359879,4.2824209,Wallonie,HOUSE,480000.0,173.0
9364388,50.3063868,4.4429885,Wallonie,HOUSE,165000.0,115.0
9115539,50.6132059,5.8395533,Wallonie,HOUSE,185000.0,165.0
9342845,51.1665551,4.4927457,Flanders,APARTMENT,685000.0,165.0
8984179,51.1115313,2.6177084,Flanders,APARTMENT,295000.0,57.0
9294737,51.1740616,4.4054367,Flanders,INDUSTRY,1244000.0,150.0
9194062,50.8018201,4.3372348,Brussels,HOUSE,2690000.0,500.0
8248414,51.2211097,4.3997081,Flanders,OFFICE,450000.0,132.0
9396648,50.8342877,4.3547757,Brussels,APARTMENT,440000.0,80.0
9376248,50.8919661,4.4125708732431,Brussels,APARTMENT,476000.0,156.0
9378363,50.8796955,4.7115846,Flanders,HOUSE,1895000.0,540.0
9391916,50.852505,4.3445918,Brussels,HOUSE,895000.0,250.0
9394048,50.9190535,4.3853754,Flanders,HOUSE,615000.0,180.0
8950328,50.8292429,4.4432967,Brussels,APARTMENT,745000.0,290.0
9322747,50.6087645,5.7147473,Wallonie,HOUSE,920000.0,286.0
9246505,50.3989061,3.7767665,Wallonie,APARTMENT,279000.0,227.0
9233037,50.6403393,4.6024397,Wallonie,APARTMENT,496000.0,143.0
9139564,50.883392,4.3487134,Brussels,APARTMENT,279000.0,140.0
9026882,50.8548965,4.4160399,Brussels,OFFICE,498000.0,498.0
9247100,51.3280499,3.175643,Flanders,HOUSE,3950000.0,325.0
9354873,51.2452931,2.9636589,Flanders,APARTMENT,289659.0,106.0
9159906,50.81516,4.3009242,Brussels,OFFICE,3600000.0,2100.0
9221517,50.8802351,4.0915863,Flanders,APARTMENT,249700.0,83.0
9333018,50.08258,5.1770772,Wallonie,HOUSE,225000.0,195.0
9313323,50.6000589,5.4122467,Wallonie,HOUSE,230000.0,250.0
9356919,50.8374301,4.4440385,Brussels,HOUSE,569000.0,150.0
9383753,50.6307747,5.5773044,Wallonie,OFFICE,165000.0,130.0
8891481,50.8152458,4.3009895,Brussels,OFFICE,578000.0,525.0
9402865,50.940826,5.341036,Flanders,HOUSE,625000.0,247.0
9380619,50.8514697,4.4643024,Flanders,HOUSE,895000.0,250.0
8615022,50.8581675,4.3507603,Brussels,APARTMENT,414000.0,145.0
9387987,50.9269999,4.3400325,Flanders,HOUSE,579000.0,266.0
9316089,50.9511305,4.7093759,Flanders,APARTMENT,369000.0,106.0
9378155,50.7173563,4.3978047,Wallonie,HOUSE,2495000.0,900.0
9309044,51.1253318,3.2153941,Flanders,HOUSE,1495000.0,450.0
9201643,50.6443208,4.5685766,Wallonie,HOUSE,1000000.0,530.0
9088336,50.8706972,4.956924,Flanders,OFFICE,241000.0,163.0
9070711,50.7527192,3.9709983,Flanders,APARTMENT,199000.0,80.0
9394906,50.5039345,5.3354105,Wallonie,HOUSE,345000.0,210.0
9191865,50.6191356,5.5656636,Wallonie,HOUSE,299000.0,211.0
9252898,50.9469818,4.0251998,Flanders,HOUSE,397000.0,210.0
8658538,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,318.0
9313558,50.8465573,4.351697,Brussels,APARTMENT,169000.0,37.0
9353406,51.1171407,4.6488585,Flanders,APARTMENT,291000.0,115.0
9359014,50.7466251,4.3472793,Flanders,APARTMENT,295000.0,60.0
9388249,50.5931607,4.2860216341575,Wallonie,APARTMENT,175000.0,62.0
9211881,50.7032036,3.8627385,Wallonie,HOUSE,285000.0,184.0
9249303,51.0091184,3.9715573,Flanders,HOUSE,550000.0,252.0
9326479,51.051956,3.7549935,Flanders,APARTMENT,390000.0,125.0
9403979,50.6491686,4.6408286063936,Wallonie,HOUSE,750000.0,360.0
9221999,50.9966714,3.7071956,Flanders,HOUSE,325000.0,94.0
8417465,50.8305218,3.2424273,Flanders,INDUSTRY,1188270.0,1458.0
8736893,50.6648248,5.6306927,Wallonie,OFFICE,270000.0,455.0
9387075,50.7988842,4.3338443,Brussels,APARTMENT,925000.0,186.0
9114207,50.8222854,4.3815707,Brussels,HOUSE,1495000.0,370.0
9382341,51.1301954,4.5703279,Flanders,OFFICE,699000.0,172.0
9295658,51.2221849,4.4282742,Flanders,INDUSTRY,105000.0,92.0
9026343,50.8057226,5.3030333,Flanders,INDUSTRY,1250000.0,2000.0
9397538,50.9953184,2.918966,Flanders,HOUSE,349500.0,290.0
9352237,50.8465573,4.351697,Brussels,HOUSE,595000.0,304.0
9311057,51.210283,4.4113987,Flanders,APARTMENT,649000.0,160.0
9350354,50.8203432,4.4293184,Brussels,APARTMENT,665000.0,141.0
9010444,50.7273981,3.3037301,Wallonie,HOUSE,375000.0,300.0
9397647,51.0598612,3.8032063,Flanders,APARTMENT,549900.0,159.0
9025851,51.2263133,3.4154538,Flanders,INDUSTRY,950000.0,220.0
9165059,50.8292429,4.4432967,Brussels,HOUSE,899000.0,190.0
8849102,51.140453,4.5555826,Flanders,INDUSTRY,743915.0,576.0
9374781,50.8248526,4.3305633,Brussels,APARTMENT,259000.0,120.0
9361463,50.8866919,3.2323159,Flanders,HOUSE,349000.0,275.0
9266947,51.2260691,4.4086024,Flanders,OFFICE,600000.0,300.0
9342024,50.8331487,3.5936809,Flanders,INDUSTRY,1600000.0,782.0
9323924,51.34942965,3.3233738606453,Flanders,APARTMENT,825000.0,105.0
9341027,50.0323986,5.3166577,Wallonie,HOUSE,215000.0,120.0
9299437,51.2159313,4.2465748,Flanders,APARTMENT,199000.0,60.0
9313339,51.34942965,3.3233738606453,Flanders,HOUSE,2200000.0,389.0
9312762,50.8800581,4.7029495,Flanders,HOUSE,2150000.0,153.0
9313382,50.8292429,4.4432967,Brussels,HOUSE,2985000.0,480.0
9376249,50.8704524,4.4021602,Brussels,APARTMENT,476000.0,156.0
9396645,50.8342877,4.3547757,Brussels,APARTMENT,465000.0,92.0
9165543,50.8465573,4.351697,Brussels,APARTMENT,750000.0,172.0
8808538,51.1115294,2.617716,Flanders,APARTMENT,300000.0,61.0
9289901,50.8353461,3.2661785,Flanders,APARTMENT,550000.0,131.0
8826225,50.6696766,4.5514979,Wallonie,APARTMENT,290000.0,82.0
8700574,50.8456756,4.4374402,Flanders,OFFICE,4006600.0,3205.0
9315643,51.0924649,4.2423260051519,Flanders,HOUSE,1295000.0,605.0
9282167,50.94844,4.042466,Flanders,APARTMENT,287978.0,121.0
9262000,50.7442904,4.2417136,Flanders,HOUSE,235000.0,83.0
8762092,51.3149574,3.2966668,Flanders,APARTMENT,279000.0,50.0
9278168,50.7173563,4.3978047,Wallonie,HOUSE,1495000.0,500.0
9271689,50.4691069,4.995308,Wallonie,APARTMENT,250000.0,110.0
9026870,50.8548965,4.4160399,Brussels,OFFICE,930000.0,775.0
9394490,50.5973082,4.3741835,Wallonie,HOUSE,420000.0,210.0
9127486,50.8222854,4.3815707,Brussels,HOUSE,4500000.0,1000.0
9168968,50.7173563,4.3978047,Wallonie,HOUSE,585000.0,222.0
9232853,50.6949367,5.2467297,Wallonie,HOUSE,380000.0,165.0
9327524,50.7391876,4.2361675,Flanders,HOUSE,305000.0,188.0
9267762,50.8275392,4.3688514,Brussels,HOUSE,1025000.0,270.0
9255068,51.2479641,3.1969959,Flanders,OFFICE,799000.0,1300.0
8802062,50.8018201,4.3372348,Brussels,HOUSE,2600000.0,400.0
8568499,50.5849842,5.2835083,Wallonie,INDUSTRY,1300000.0,1530.0
9326836,50.8221692,4.401083,Brussels,APARTMENT,489000.0,101.0
9333436,50.6842999,4.3735545,Wallonie,APARTMENT,469500.0,123.0
9387990,50.9585738,4.332412,Flanders,HOUSE,695000.0,185.0
9318701,51.268038,4.5280562,Flanders,HOUSE,950000.0,448.0
9129200,51.1145425,4.3281977,Flanders,APARTMENT,215000.0,59.0
9293151,50.6627086,5.9723396,Wallonie,HOUSE,1580000.0,3800.0
9387981,51.0924649,4.2423260051519,Flanders,HOUSE,300000.0,216.0
9394852,50.7055915,5.407331,Wallonie,HOUSE,375000.0,117.0
9005088,50.7961684,4.3269145,Brussels,OFFICE,399000.0,234.0
8578334,50.7104653,4.4102879,Wallonie,OFFICE,713000.0,509.0
9287972,50.8069289,4.3444506,Brussels,APARTMENT,247000.0,86.0
9406041,50.6242398,5.4574533,Wallonie,HOUSE,169000.0,140.0
9290737,50.969594,5.3605784,Flanders,OFFICE,3250000.0,2000.0
8658537,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,247.0
8699879,50.6491686,4.6408286063936,Wallonie,APARTMENT,295000.0,112.0
9356792,51.019864,4.473308,Flanders,HOUSE,405000.0,174.0
8332061,51.1835481,4.3195519,Flanders,INDUSTRY,1295000.0,1383.0
9247322,51.0424683,5.5571421,Flanders,INDUSTRY,1450000.0,3650.0
9010745,50.7729254,4.5385226,Flanders,APARTMENT,175000.0,33.0
9254711,51.058526,3.7244366,Flanders,OFFICE,950000.0,330.0
9201822,50.5864402,5.8465143,Wallonie,INDUSTRY,187745.0,546.0
8978925,50.8781284,4.4030602,Brussels,HOUSE,625000.0,200.0
4259896,50.1907895,5.9549305,Wallonie,INDUSTRY,155000.0,413.0
7548949,51.0916425,4.3633066,Flanders,HOUSE,323300.0,216.0
9209488,51.3518865,3.2910795,Flanders,APARTMENT,245000.0,36.0
9291730,51.0195658,4.1113736,Flanders,HOUSE,299000.0,221.0
9319025,50.6492588,5.6239822,Wallonie,OFFICE,729000.0,1544.0
9362129,50.8368511,4.3895104,Brussels,HOUSE,1645000.0,526.0
9064547,51.1438611,4.8597257,Flanders,INDUSTRY,995000.0,1680.0
9337094,50.930204,4.3771038,Flanders,APARTMENT,395000.0,126.0
8354938,50.8012871,4.3398624,Brussels,HOUSE,907000.0,162.0
9225048,50.9587563,4.2281565,Flanders,APARTMENT,255000.0,123.0
9386403,50.8799106,4.7065849,Flanders,APARTMENT,175000.0,19.0
9322412,50.8723747,3.6178957,Flanders,HOUSE,330000.0,213.0
9152683,51.18830895,3.1750054151928,Flanders,HOUSE,435000.0,309.0
9308919,51.0605205,3.718227,Flanders,APARTMENT,679000.0,206.0
9356117,50.607259,3.3938966,Wallonie,HOUSE,350000.0,340.0
8926527,50.8091426,4.3177512,Brussels,INDUSTRY,1850000.0,1800.0
9300347,50.4273479,4.6388177,Wallonie,INDUSTRY,840000.0,4709.0
8627828,51.2101428,4.3926001,Flanders,OFFICE,3795000.0,1240.0
9339993,51.0288231,4.4716981,Flanders,APARTMENT,875000.0,259.0
9340344,51.0472031,3.7341083,Flanders,APARTMENT,825000.0,225.0
9144354,51.18331695,2.8063401225473,Flanders,HOUSE,540000.0,360.0
9260673,50.6288226,5.5019818,Wallonie,HOUSE,299000.0,300.0
9342597,50.8465573,4.351697,Brussels,HOUSE,2400000.0,720.0
9339202,50.8381411,4.3123401,Brussels,HOUSE,595000.0,304.0
9293509,50.6647532,5.5236127,Wallonie,HOUSE,229000.0,143.0
9376247,50.8704524,4.4021602,Brussels,APARTMENT,476000.0,156.0
8998640,50.8222854,4.3815707,Brussels,HOUSE,3495000.0,480.0
9336962,50.8928207,3.4278286,Flanders,APARTMENT,389000.0,149.0
9377176,51.0537611,3.7183381,Flanders,APARTMENT,360000.0,106.0
9096130,50.798943,4.3323367,Brussels,APARTMENT,775000.0,162.0
8415784,50.8148794,4.4029641,Brussels,APARTMENT,625000.0,166.0
8700590,50.8902463,4.4474728,Flanders,OFFICE,4006600.0,3205.0
9395068,50.7260191,5.8879934,Flanders,HOUSE,645000.0,650.0
9288216,51.1846386,3.0902953889402,Flanders,HOUSE,2750000.0,1050.0
9282169,50.94844,4.042466,Flanders,APARTMENT,294652.0,105.0
9051146,50.8676124,4.7547413,Flanders,APARTMENT,310000.0,78.0
8955493,50.9271744,4.4551981,Flanders,APARTMENT,299000.0,140.0
8367103,50.6138597,5.6150854,Wallonie,HOUSE,235000.0,110.0
8910761,50.8488744,4.3231219,Brussels,OFFICE,971250.0,525.0
9299264,51.2159313,4.2465748,Flanders,APARTMENT,199000.0,60.0
9051940,50.2607344,5.4837941,Wallonie,HOUSE,310000.0,300.0
9212877,50.7021372,4.6896145,Wallonie,APARTMENT,265000.0,93.0
9177045,50.8091426,4.3177512,Brussels,HOUSE,4950000.0,1100.0
9212711,50.8099537,4.337249,Brussels,APARTMENT,219000.0,96.0
9363421,50.3942787,5.4964063,Wallonie,HOUSE,37000.0,90.0
9261046,50.685616,3.3407492,Wallonie,HOUSE,1090000.0,550.0
9369333,50.7684432,4.3051321494591,Flanders,HOUSE,595000.0,180.0
9280236,51.2242294,3.2264026,Flanders,OFFICE,845000.0,575.0
9389902,51.2212641,4.435792,Flanders,INDUSTRY,99500.0,70.0
9366251,51.34942965,3.3233738606453,Flanders,HOUSE,3000000.0,260.0
9379290,50.8221692,4.401083,Brussels,APARTMENT,699000.0,130.0
9344595,50.985634,4.134653,Flanders,OFFICE,499000.0,630.0
7951636,50.8872404,5.2946999,Flanders,INDUSTRY,1400000.0,2480.0
8658536,50.9124219,4.4353614,Flanders,INDUSTRY,8360630.0,242.0
9129990,50.865873,4.3584789,Brussels,APARTMENT,470000.0,110.0
9397466,50.8240955,4.3629677,Brussels,HOUSE,625000.0,140.0
9406323,50.969885,3.9379282,Flanders,HOUSE,549000.0,320.0
9239086,50.1886111,4.3391667,Wallonie,APARTMENT,180000.0,110.0
8568976,50.91096285,4.342355501959,Flanders,OFFICE,350000.0,255.0
9069657,50.7948241,3.185387,Flanders,OFFICE,147500.0,162.0
9228955,50.8777634,4.3260903,Brussels,HOUSE,1699000.0,440.0
8899093,50.447427,3.8949867,Wallonie,HOUSE,205000.0,220.0
8904769,50.4026826,4.4071269,Wallonie,INDUSTRY,190000.0,332.0
9354319,51.1152308,3.5595244,Flanders,APARTMENT,310000.0,91.0
9348992,50.8822296,4.1318394,Flanders,HOUSE,970000.0,437.0
9011497,50.7102428,4.4119482,Wallonie,OFFICE,885000.0,513.0
9283339,50.8461556,4.3096708,Brussels,APARTMENT,255000.0,178.0
9395949,50.9117218,4.7226569,Flanders,HOUSE,549000.0,240.0
9389042,50.8717483,4.0975391,Flanders,HOUSE,425000.0,204.0
9376370,50.6566745,3.8770986,Wallonie,HOUSE,310000.0,267.0
9290752,50.4737234,4.2131325,Wallonie,OFFICE,230000.0,204.0
9277016,50.4502339,3.9562771,Wallonie,OFFICE,790000.0,400.0
9228799,51.1997819,4.3276377,Flanders,HOUSE,325000.0,192.0
9323961,50.848057,3.303933,Flanders,HOUSE,427500.0,202.0
9284832,50.7674846,4.474407,Flanders,HOUSE,350000.0,218.0
9296934,50.907332,5.3500082,Flanders,INDUSTRY,700000.0,629.0
9248724,50.8636828,4.2990036,Brussels,HOUSE,635000.0,205.0
9051145,50.8676124,4.7547413,Flanders,APARTMENT,270000.0,76.0
9272202,50.674914,4.3933466,Wallonie,APARTMENT,427125.0,147.0
9385444,50.838961,4.3859083,Brussels,APARTMENT,185000.0,44.0
